376,239
2975,239
1435,239
1412,239
4419,239
3678,239
5744,240
9069,240
6300,240
8894,240
5284,244
11808,246
11615,253
5549,256
742,259
10565,263
7570,269
11534,269
9475,269
9699,269
11723,269
2817,269
4259,275
4492,281
10677,284
6762,287
10183,288
1108,289
11027,289
4751,289
7102,289
5156,289
2768,289
10658,289
4959,289
7221,289
10109,289
12804,289
2367,289
6065,289
3776,289
5071,289
10900,289
8591,289
8705,289
10212,289
5193,289
12184,289
9539,289
12082,289
7446,289
9688,289
12772,289
1453,289
8978,289
3579,289
2316,289
8136,289
4091,289
2332,289
13337,289
525,289
6670,289
6124,289
8582,289
4098,289
3441,289
1897,289
7537,289
3571,289
5596,289
12308,289
8524,289
5749,289
9047,289
980,289
5556,289
10367,289
3403,289
4228,289
12861,289
8373,289
3984,291
4708,291
11552,291
9416,291
3406,292
6471,294
5057,294
13031,294
7821,297
11532,297
9448,297
6943,298
2176,298
6139,298
6730,298
3691,298
8927,298
11948,298
1704,299
265,299
4186,299
9705,299
12728,299
11289,299
9552,303
1912,306
7767,310
3163,310
3757,312
260,312
320,319
10329,320
98,323
1721,323
7859,330
9290,330
10587,330
5645,331
12808,331
7293,331
9695,331
12010,332
8212,336
3277,336
11108,336
5026,336
4847,336
3992,336
7196,336
752,338
4667,340
5299,341
6223,341
7348,346
6917,346
13553,346
1202,346
3368,346
4977,346
3982,356
7855,363
7170,367
6069,367
4599,370
8587,371
9635,376
4980,380
6452,380
7505,380
1268,382
4841,385
4499,386
5597,388
9415,391
5606,391
8502,395
7514,401
10058,401
1081,401
1429,401
2097,401
3221,401
13118,401
6890,401
1368,401
8969,401
1143,401
4942,401
8239,401
8192,401
13162,401
1223,401
13318,401
9254,401
1142,401
11523,401
9799,402
12397,404
13265,412
1400,417
10635,418
3511,419
13383,420
2769,421
11524,421
847,421
7356,426
1737,433
2447,441
2453,441
13110,441
11635,441
974,441
9253,441
5978,441
1284,441
533,441
3522,441
5007,441
2553,441
11655,441
9221,441
12863,441
9032,441
13290,441
7272,441
8160,441
268,441
688,441
4064,441
4962,441
7509,441
7498,441
865,441
7486,441
10755,442
10068,446
317,447
283,451
6750,451
1131,451
1013,451
9808,451
2724,457
4294,458
3503,465
4793,472
11758,477
12451,479
4269,485
2544,485
1944,485
3604,485
2476,485
128,485
9020,485
13104,485
6432,485
5064,485
7333,485
620,485
621,485
3695,485
1973,485
8181,485
3948,485
3182,485
13228,485
9465,485
10364,485
8946,485
2141,485
6627,493
11210,493
4610,494
10539,496
12264,496
7725,496
4588,499
3712,500
3854,500
10233,503
3646,503
13223,503
8799,503
7270,503
2369,505
3885,509
2098,509
3873,509
10502,509
12653,509
9977,509
3929,509
1104,509
8084,511
12850,514
10683,514
2838,514
9843,514
7001,516
3818,517
5428,517
1406,517
12112,517
8805,518
10893,518
7257,518
8467,519
8003,520
13526,520
11927,520
4813,520
3414,520
4515,520
7254,520
9639,520
959,520
1015,520
11223,520
10825,520
11185,520
12459,520
3704,523
5256,523
1051,523
8613,523
10709,523
7629,523
4554,523
4778,523
13559,523
7232,523
3116,523
11242,523
8219,523
10927,523
4003,524
5317,526
9231,526
4017,526
3375,526
3610,527
504,527
530,531
3560,534
10040,537
8862,542
12540,547
6080,551
8415,552
2510,556
7745,557
4276,557
13233,557
7107,557
2377,557
7482,557
8314,558
358,561
3153,564
6603,570
2997,570
12538,570
7100,570
12351,570
767,573
13458,578
8737,581
6226,584
3211,584
2820,584
12388,584
4973,584
11347,584
9036,584
11540,584
5449,584
16,584
2999,584
12258,584
13330,584
2542,584
7290,584
1346,584
13520,584
9659,584
10015,584
272,584
10813,584
8250,584
3991,584
7841,584
1148,584
4421,584
7755,584
8382,584
1997,584
1591,586
6253,589
3309,603
6158,604
1720,607
11171,612
10438,613
2879,613
3006,614
11833,614
12479,616
190,617
4822,622
7259,624
422,628
12636,629
2404,629
13065,629
13066,629
726,629
2693,629
869,629
906,629
774,629
7633,629
5513,634
1991,636
3867,637
13321,639
643,642
9024,645
9937,646
4911,650
7172,651
6704,653
11732,653
2506,654
12055,661
5615,664
5294,673
11749,674
2590,675
2891,677
9489,677
3751,680
4249,680
12598,680
10165,680
12236,680
10903,680
7803,680
12936,680
3460,680
13503,680
5130,680
4742,680
2521,680
7691,680
350,680
4204,680
13434,680
642,680
13090,680
11880,680
6554,680
5485,680
5801,680
8202,680
12881,680
3580,680
10784,680
9183,685
337,685
5225,686
10433,690
9512,691
9710,691
1627,691
5295,691
3316,691
9331,691
230,691
3612,691
351,691
7781,691
3581,691
12650,691
8761,691
10895,691
8727,691
5195,691
7056,691
5890,691
5809,691
10335,691
7097,691
9942,691
13176,691
8891,691
11061,691
3740,691
13192,691
3611,691
13574,691
12026,691
12415,691
2807,691
3318,691
7840,691
3325,691
7488,691
1457,691
5217,691
10121,691
7455,691
6052,691
13276,691
5704,691
7919,691
12649,691
10072,691
6569,691
5547,691
8384,691
6231,691
12149,691
6049,691
4377,691
13170,691
7101,691
8379,691
7565,691
5800,691
13173,691
5682,691
2961,691
11137,691
3004,691
11966,691
10805,691
13572,691
7206,691
3905,691
4427,691
6775,691
8589,691
6549,691
9897,691
5567,691
4882,691
11949,691
4972,691
1881,691
4544,691
5905,691
10053,691
13405,691
9722,691
5581,691
3909,691
787,691
11748,691
788,691
4575,691
13263,691
5692,691
5736,691
1620,691
5249,691
9767,691
144,691
6359,691
734,691
670,691
5859,691
5773,691
11633,691
11286,691
13208,691
3196,691
4007,691
3987,691
2714,691
9898,691
7757,691
12253,691
5017,691
6035,691
2639,691
11304,691
9700,691
9149,691
10454,691
1999,691
9654,691
4605,691
2624,691
9497,691
11938,691
10717,691
4342,691
12961,691
4850,691
12942,691
3860,691
9194,691
12038,691
1376,691
3081,691
12325,691
12145,691
12854,691
9528,691
684,691
1251,691
10379,691
12638,691
9382,691
8848,691
495,691
13234,691
5629,691
10152,691
5790,691
8997,693
5342,698
12207,699
9500,701
3721,703
7351,705
2915,705
3021,705
755,705
11860,705
1291,705
7893,705
302,705
8880,705
8095,705
7096,705
942,705
8096,705
11862,705
11979,705
4039,705
10289,705
411,705
343,705
3816,705
10414,705
228,705
11094,705
11997,705
5199,705
8099,705
9450,705
6997,705
11394,705
1099,705
7995,705
12586,705
2862,705
10833,705
5452,705
5640,705
810,705
990,705
11124,705
4084,705
12293,705
12401,711
10662,711
13664,711
4553,713
4548,713
3671,713
5656,713
6650,713
4800,713
9771,714
1570,715
11770,715
9542,718
8445,718
4672,718
242,718
7263,718
3800,718
5975,718
11621,718
3770,718
5086,718
10331,718
4625,718
9148,718
4566,718
3183,718
11397,719
1740,721
5442,721
13508,724
13062,725
9476,733
3923,743
2888,747
3436,748
12602,748
4609,753
8667,761
7782,764
809,766
10124,768
11623,771
7145,775
7693,780
11085,780
3303,780
7253,783
5253,793
13284,793
11015,793
4639,793
794,793
501,793
652,795
6004,796
10242,797
4141,797
9606,797
11441,797
5262,797
2044,797
9618,797
5029,797
5946,797
13336,797
2740,797
11605,797
4537,797
8803,797
12496,797
3123,797
3191,797
13359,797
5613,797
4460,797
7603,797
8496,797
7255,797
1961,797
5098,797
10705,797
5403,797
6074,797
8830,797
13638,797
3171,797
8564,797
6532,797
11980,797
13539,797
11334,798
6504,798
1056,798
8304,798
6182,798
10736,805
3194,805
7301,805
5228,805
2536,805
8843,805
3826,805
1257,805
3872,805
5337,805
4169,805
10169,805
10411,805
3094,805
3150,805
9054,805
40,805
8725,805
6993,805
6170,805
7838,805
8061,805
1845,805
12709,805
1831,805
7979,805
10312,805
8634,805
10014,805
8571,805
8617,805
3552,805
11647,805
11301,805
3652,805
6971,805
3930,805
2140,805
13101,805
7862,805
3056,805
11577,805
13348,805
2866,805
8713,805
66,805
6147,806
2233,806
7597,807
6324,808
10215,808
7689,808
12418,808
12380,808
12669,812
3308,812
9239,812
4987,812
3380,813
11581,814
4677,815
1377,815
3692,817
6106,818
10931,823
9089,823
7558,824
13257,825
6038,825
9398,825
5201,829
481,830
5040,842
10241,846
2596,850
5716,856
3827,856
9300,867
7370,867
1566,880
2352,887
8393,887
4678,889
9430,889
4085,889
12294,889
5472,889
3657,889
5658,889
9602,889
1348,889
12925,889
897,891
1392,893
3404,895
9743,895
6837,895
5090,896
12619,896
3128,896
7831,896
8979,896
6922,896
8155,896
9835,896
8021,896
133,896
11727,896
10391,896
5031,900
11789,902
1130,902
1128,902
11154,902
12006,902
1129,902
8149,902
8575,910
5540,912
10345,915
7163,916
3779,919
7371,919
4578,919
11662,919
3201,922
671,923
5188,928
9605,928
5950,928
8034,928
434,928
2328,928
5862,930
928,930
8429,930
931,933
2484,934
3963,934
943,936
8348,936
6581,936
3547,937
7650,940
6352,940
7311,944
4088,945
5393,948
4738,949
4902,951
11393,952
8697,952
7971,955
12093,956
7216,956
3651,958
10597,961
10970,961
11827,961
1516,963
1556,966
7017,966
9314,966
362,966
8063,966
11912,966
76,966
5033,966
4444,966
124,966
12651,966
4542,966
1812,966
5307,966
5518,966
3102,966
1554,966
3361,967
9878,967
3654,967
8153,968
7688,971
1590,972
141,972
11575,973
7681,977
8547,977
2681,981
5937,992
1925,996
11651,996
945,997
2139,998
11445,1001
13294,1004
7304,1008
7328,1012
1276,1012
8158,1012
1019,1018
6817,1021
6195,1022
8228,1022
10912,1028
1848,1029
9469,1029
12787,1029
6914,1029
6513,1031
2983,1033
10467,1033
6410,1033
6909,1033
12696,1033
3561,1033
9204,1033
12025,1033
11255,1033
7493,1036
12164,1038
1862,1038
11840,1040
6564,1040
4493,1040
10471,1040
6438,1040
3600,1040
12934,1040
8150,1040
12178,1040
1658,1043
13209,1050
1682,1050
7891,1050
13011,1050
9961,1050
1654,1050
4462,1050
6741,1050
11593,1050
101,1050
10286,1058
1668,1058
1059,1058
1058,1059
9199,1063
11773,1065
7088,1066
11724,1066
2339,1066
11089,1068
11300,1069
7399,1070
10439,1070
6759,1075
3086,1079
13279,1082
5646,1082
9858,1082
10828,1087
1060,1087
1061,1087
1819,1087
7231,1087
10383,1087
8865,1087
183,1087
13137,1087
10076,1090
3179,1092
1984,1095
1726,1105
7342,1105
1280,1105
3278,1111
5411,1111
220,1111
4465,1111
6740,1111
9103,1111
2934,1111
1393,1113
3274,1116
6970,1119
9087,1120
3250,1125
7930,1134
5076,1149
8242,1156
472,1156
10996,1157
10865,1158
6288,1161
3231,1163
13220,1163
13269,1163
11497,1170
5273,1178
11934,1179
6076,1180
5114,1187
4057,1191
10291,1191
585,1191
2183,1191
3381,1191
2806,1192
12764,1193
9394,1193
10660,1197
3606,1198
12247,1209
4254,1213
3399,1216
3343,1218
6264,1218
13550,1218
917,1218
7323,1218
7956,1218
1137,1218
11245,1218
7463,1218
1041,1218
4901,1218
9876,1218
12334,1218
8089,1219
4083,1219
13470,1219
7429,1221
5523,1233
3621,1234
9714,1235
7802,1241
9115,1242
938,1245
9870,1248
4734,1249
9702,1249
8190,1249
7016,1250
842,1250
4572,1250
301,1250
7966,1250
11902,1250
2353,1250
10986,1250
1500,1250
4791,1250
5052,1250
10011,1250
12040,1250
7250,1250
2821,1250
11697,1250
9861,1250
13422,1250
702,1250
5522,1250
11318,1250
6383,1250
6528,1250
10295,1250
3385,1261
8364,1265
10923,1269
2030,1269
13378,1272
12706,1274
10911,1274
10884,1285
10300,1287
9484,1288
5718,1288
10762,1289
9393,1292
5996,1294
13387,1306
1121,1315
9483,1315
10134,1318
7916,1320
54,1323
7375,1326
5097,1332
12746,1332
4020,1332
8287,1332
13277,1332
278,1336
7244,1339
7346,1342
3542,1342
4820,1342
8914,1342
6043,1342
10232,1344
13667,1344
12215,1345
3256,1350
10193,1353
2573,1357
11545,1361
12768,1373
2850,1378
4996,1378
9774,1380
5286,1381
12535,1381
12873,1382
6653,1384
5059,1387
2061,1389
12259,1390
13054,1394
8936,1397
5326,1397
6767,1397
6136,1398
962,1400
9940,1400
9404,1400
2497,1400
13312,1400
13637,1400
8327,1402
5440,1403
4925,1408
1385,1411
1581,1413
9686,1415
8982,1419
9756,1421
1304,1434
10104,1436
7540,1436
2889,1436
3290,1436
7173,1439
262,1439
7830,1439
2801,1439
1409,1439
2761,1439
5028,1442
4583,1445
10021,1446
11112,1448
8191,1451
10955,1456
9079,1456
7957,1456
9633,1458
12198,1460
4132,1460
6912,1460
7587,1460
4982,1460
8254,1464
9819,1465
5929,1467
398,1467
7510,1474
2406,1476
592,1477
6201,1481
13037,1486
12995,1486
2552,1487
1181,1488
1297,1493
7608,1495
8177,1495
11202,1495
4523,1497
1598,1497
1710,1499
13343,1499
5607,1501
6369,1501
10178,1503
10832,1503
12921,1507
1333,1509
1588,1509
1629,1512
3261,1515
1482,1517
1510,1519
7794,1519
5258,1521
355,1521
4798,1525
7928,1525
2502,1525
7529,1529
13623,1533
5521,1535
7522,1537
3331,1537
11025,1539
5067,1541
12726,1543
3223,1543
6093,1545
5528,1545
11428,1545
4133,1547
9679,1550
13379,1551
11638,1551
5991,1552
6163,1553
12600,1555
3765,1556
8356,1556
8682,1561
2805,1561
12386,1561
8052,1561
8724,1562
7207,1562
7445,1562
9626,1562
10653,1563
8166,1565
4502,1567
6651,1568
5927,1569
1313,1574
2008,1575
9996,1577
1527,1577
5557,1577
10398,1577
11432,1578
7980,1580
5024,1585
9664,1586
9663,1586
1502,1592
7680,1593
10022,1597
8005,1602
9252,1603
9114,1604
13423,1605
10740,1607
9040,1609
4894,1611
7084,1612
1238,1612
5208,1614
1173,1619
6642,1621
2119,1624
12097,1625
8834,1628
11975,1638
2517,1640
12828,1644
12473,1648
689,1648
12237,1648
11012,1648
4361,1648
4295,1648
8675,1654
6779,1654
7324,1654
13454,1654
11220,1654
12948,1654
12806,1654
13341,1654
13639,1654
6896,1654
3670,1654
12782,1654
11065,1654
9900,1654
1370,1654
2163,1654
1530,1654
6366,1654
2756,1654
5437,1654
2875,1654
871,1654
3918,1654
4140,1654
10627,1654
2869,1654
918,1654
5544,1654
3928,1654
12075,1654
4663,1654
8900,1654
3180,1654
12120,1654
2223,1654
9757,1654
4534,1654
13506,1654
2224,1654
785,1654
7634,1654
7832,1654
7715,1654
4935,1654
6120,1654
6046,1654
12662,1654
11356,1654
9164,1654
6885,1654
11753,1654
13112,1654
3989,1654
2644,1654
8881,1654
8655,1654
8457,1654
169,1654
12193,1654
4328,1654
4229,1654
2481,1654
10348,1654
12998,1654
5230,1654
3198,1654
3168,1654
12954,1654
371,1654
6688,1654
8769,1654
6638,1654
12413,1654
506,1654
3215,1654
4780,1654
3531,1654
2288,1654
2460,1654
10731,1654
12678,1654
947,1654
5538,1654
6469,1654
3158,1654
2260,1654
2618,1654
4183,1654
4880,1654
11363,1654
1955,1654
11640,1654
2299,1654
10098,1654
5662,1654
3109,1654
9295,1654
11348,1654
10450,1656
55,1666
4317,1671
5516,1674
1441,1675
4432,1678
8163,1691
10317,1694
2909,1698
11308,1701
5865,1702
10355,1703
5137,1708
5872,1709
1278,1717
8992,1717
1171,1717
7208,1717
8075,1717
7433,1718
7683,1722
2626,1723
5298,1730
6546,1733
3192,1734
9013,1734
13138,1734
993,1736
369,1739
2257,1741
4731,1743
8723,1743
9265,1743
5616,1743
9532,1743
6155,1743
365,1743
7423,1743
10101,1743
4642,1743
3696,1743
4347,1743
10012,1743
2315,1743
9474,1743
891,1743
2860,1743
8277,1743
4904,1743
10928,1743
2535,1743
12716,1743
12068,1743
6141,1743
10055,1743
5085,1743
7573,1743
9589,1743
311,1743
2903,1743
885,1743
12794,1743
2958,1743
4619,1743
3008,1743
10344,1743
2158,1743
3665,1743
8554,1743
5292,1743
1154,1743
9425,1743
7581,1743
3147,1743
8702,1743
9284,1744
4455,1744
7070,1744
10998,1745
8048,1745
4513,1745
11515,1746
1634,1747
12673,1751
3660,1751
11897,1751
5853,1753
10748,1754
9857,1754
10872,1755
6229,1756
13408,1756
656,1756
12494,1756
12581,1758
8175,1760
6036,1761
4143,1762
13344,1762
9678,1763
9566,1765
12552,1765
1122,1765
7095,1765
5951,1765
5572,1765
12491,1765
941,1765
4495,1765
2567,1765
11284,1765
12956,1765
1560,1765
9212,1765
9327,1765
7011,1765
13245,1765
8850,1765
3210,1765
905,1765
5083,1765
9124,1765
1714,1765
2179,1766
699,1766
3110,1767
550,1768
9299,1769
9805,1770
10207,1770
5178,1770
2968,1770
10812,1773
7622,1774
160,1776
4508,1778
12547,1778
8950,1778
10558,1778
2562,1778
3126,1778
12885,1778
1695,1778
1615,1778
3496,1778
10611,1778
11590,1778
3485,1778
4620,1778
9687,1778
13301,1778
9677,1778
4300,1778
12969,1778
2962,1778
1823,1778
8398,1778
4195,1778
87,1778
11448,1778
9336,1778
6230,1778
5728,1779
2270,1779
498,1780
2702,1780
7665,1781
4533,1782
12423,1786
6160,1786
11909,1786
914,1786
12347,1786
12001,1786
9617,1786
8721,1786
4288,1787
1505,1788
8340,1789
5370,1790
8330,1791
3055,1792
5729,1793
9623,1793
10760,1793
4915,1794
10657,1795
10862,1796
6034,1798
3707,1799
10404,1800
618,1800
6637,1800
3877,1800
11781,1800
11439,1800
2360,1800
7481,1800
3682,1803
5254,1803
11977,1803
4591,1803
2100,1803
10007,1803
9063,1803
5129,1803
3108,1803
12812,1804
7875,1804
2622,1804
2957,1804
11052,1804
7300,1804
545,1804
3112,1806
7535,1806
2670,1808
3225,1808
8657,1808
3255,1808
9195,1808
6199,1808
2708,1808
3389,1808
10766,1808
10905,1808
13255,1808
2335,1808
6666,1808
926,1808
6451,1808
3727,1808
8114,1808
11932,1809
3322,1809
9159,1809
1600,1809
4726,1809
11599,1809
7496,1809
8396,1809
1972,1809
3127,1809
8366,1809
8425,1809
3892,1809
9728,1809
7606,1809
12639,1809
6419,1809
10075,1809
12720,1809
2971,1809
12657,1810
11762,1810
8795,1813
10991,1813
593,1814
12620,1825
7732,1834
10378,1843
2426,1847
4623,1847
9950,1851
1854,1853
1853,1854
4668,1857
159,1859
9622,1859
10461,1865
7487,1874
1525,1878
1727,1882
11083,1882
5705,1882
6583,1882
2135,1882
1582,1882
11750,1882
12403,1882
6416,1882
9991,1882
8334,1882
5871,1882
11427,1882
13058,1882
6472,1882
862,1882
4873,1882
13370,1882
7454,1891
12883,1891
9414,1892
12007,1893
6593,1894
10704,1895
2953,1895
13478,1895
1932,1895
9594,1898
5811,1899
2561,1900
7613,1906
10403,1906
13420,1906
147,1907
12389,1908
7092,1909
5844,1920
4467,1924
1367,1924
13622,1926
1889,1926
3544,1926
1915,1926
189,1926
13080,1926
6310,1926
2282,1926
5650,1926
10427,1926
12608,1926
7404,1926
579,1926
1444,1926
12573,1926
3684,1926
1347,1926
6766,1926
1479,1926
323,1926
6680,1926
3320,1926
3954,1926
1165,1926
8581,1926
7417,1926
8257,1926
6384,1926
10821,1926
4092,1926
3602,1926
10673,1926
9286,1926
308,1926
6585,1926
10234,1926
383,1926
4626,1926
2794,1926
3950,1926
12520,1926
13121,1926
10654,1926
5898,1926
11197,1926
4676,1926
5009,1926
11531,1926
12094,1926
7865,1926
11650,1926
1685,1926
11866,1926
9387,1926
3034,1926
1183,1926
8531,1926
436,1926
7658,1926
9074,1926
5717,1926
353,1926
1026,1926
1112,1926
2525,1926
4638,1926
9997,1926
10223,1926
777,1926
953,1926
11479,1926
9585,1926
750,1926
6114,1926
6256,1926
8827,1926
4598,1926
3472,1926
1764,1926
1358,1926
3945,1926
676,1926
11790,1926
6015,1926
11863,1926
6812,1926
10734,1926
1136,1926
12847,1926
10284,1926
12410,1926
7834,1926
5906,1926
1616,1926
7952,1926
4314,1926
1918,1926
11305,1926
5244,1926
10961,1926
4938,1926
10417,1926
4855,1926
7139,1926
7491,1926
12283,1926
1027,1926
11232,1926
12528,1926
5055,1926
4485,1926
5520,1926
2605,1926
6463,1926
3105,1926
11179,1926
4271,1926
6244,1926
5481,1926
10116,1926
12187,1926
12106,1926
3429,1926
6239,1926
10939,1933
12587,1937
123,1938
9256,1938
206,1938
2528,1940
12214,1940
1462,1942
11262,1942
9546,1943
1960,1947
8037,1948
10960,1952
2615,1954
11959,1959
10084,1959
4541,1959
5163,1959
3629,1959
9095,1959
478,1963
10770,1966
5142,1967
9853,1971
11050,1974
10205,1975
3789,1976
12892,1976
8580,1976
5783,1977
6865,1980
1979,1982
1989,1988
8380,1993
12951,1993
7021,1993
3519,1993
2884,1993
9281,1993
3474,1993
5601,1996
10005,1996
10753,1997
12933,2007
8220,2010
9753,2010
744,2010
7902,2010
9216,2010
10968,2010
9826,2010
4152,2010
12991,2010
12314,2016
8284,2020
11971,2022
7623,2023
3269,2025
12548,2025
8185,2026
12627,2026
11513,2026
5423,2035
4891,2037
4490,2039
4789,2041
12189,2041
7779,2041
11142,2041
4097,2043
1549,2048
2410,2050
5476,2051
3226,2051
8197,2052
3598,2055
6355,2059
5196,2063
9055,2066
381,2068
6572,2068
4501,2068
2001,2068
7513,2068
9505,2068
10910,2068
894,2072
6853,2074
2892,2075
2076,2078
1000,2079
7077,2079
1382,2079
4227,2080
9846,2086
12984,2086
9101,2088
2612,2090
8140,2096
2101,2099
8468,2102
11119,2102
507,2104
2774,2104
13313,2109
6060,2109
3130,2109
7242,2112
4315,2114
10226,2115
3487,2116
126,2124
6749,2125
1818,2127
6313,2127
12589,2127
10777,2127
11729,2127
9875,2127
8745,2127
6635,2127
6196,2129
5189,2151
12987,2151
12464,2151
11010,2151
8698,2151
7282,2151
7909,2152
12417,2152
9840,2152
6717,2152
2750,2152
1443,2152
13437,2152
1813,2152
2463,2152
1921,2153
6640,2154
7998,2154
4688,2155
1016,2155
5366,2156
12313,2156
638,2156
251,2156
6641,2156
5432,2156
7193,2157
4750,2159
12736,2165
4719,2166
11547,2169
3154,2169
1765,2169
5935,2190
11045,2192
4760,2194
12879,2200
1669,2204
4397,2206
11691,2207
2122,2207
12553,2209
34,2213
6761,2219
5829,2225
12136,2225
8953,2226
7915,2227
11250,2228
2219,2230
2597,2234
5128,2245
5768,2246
12604,2246
11282,2250
7970,2250
8189,2250
1299,2250
7027,2251
6520,2254
11184,2254
2343,2254
8663,2254
11271,2254
6305,2254
9161,2254
2255,2254
13214,2254
11333,2254
6571,2259
5971,2259
9785,2259
6260,2259
8022,2259
4919,2259
135,2259
8383,2259
6014,2262
7367,2263
4807,2263
6351,2263
2857,2263
13345,2268
7927,2277
595,2277
10693,2278
9645,2278
3,2278
8951,2279
13571,2285
12672,2291
8736,2294
12525,2305
1544,2310
5743,2310
2338,2310
4121,2310
8123,2312
8888,2317
10126,2323
12185,2323
2325,2324
11813,2327
438,2337
9267,2340
2699,2344
7105,2346
3079,2346
3413,2347
182,2364
2386,2364
2384,2364
2372,2364
12823,2366
5319,2366
3097,2374
7694,2374
7643,2374
10136,2374
1325,2374
2357,2375
